Australian Bureau of Statistics,,,,,,,,,,,,
1270055006C182 Postcode 2011 to Statistical Area Level 3 2011,,,,,,,,,,,,
Released at 11.30am (Canberra time) 31 July 2012,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,SA3_CODE_2011,SA3_NAME_2011,RATIO,PERCENTAGE,,,,,,,
6100,6100,50602,Belmont - Victoria Park,1.0,100.0,,,,,,,
6101,6101,50602,Belmont - Victoria Park,1.0,100.0,,,,,,,
6102,6102,50602,Belmont - Victoria Park,0.0026131,0.2613126,,,,,,,
6102,6102,50603,Canning,0.9973869,99.7386874,,,,,,,
6103,6103,50602,Belmont - Victoria Park,1.0,100.0,,,,,,,
6104,6104,50602,Belmont - Victoria Park,1.0,100.0,,,,,,,
6105,6105,50602,Belmont - Victoria Park,0.9985726,99.8572586,,,,,,,
6105,6105,50605,Kalamunda,0.0014274,0.1427414,,,,,,,
6106,6106,50603,Canning,0.9999447,99.9944669,,,,,,,
6107,6107,50603,Canning,0.560272,56.0272005,,,,,,,
6107,6107,50604,Gosnells,0.3275644,32.7564392,,,,,,,
6107,6107,50605,Kalamunda,0.1121636,11.2163603,,,,,,,
6108,6108,50604,Gosnells,1.0,100.0,,,,,,,
6109,6109,50604,Gosnells,1.0,100.0,,,,,,,
6110,6110,50604,Gosnells,1.0,100.0,,,,,,,
6111,6111,50601,Armadale,0.9994478,99.9447781,,,,,,,
6111,6111,50605,Kalamunda,0.0005455,0.0545533,,,,,,,
6112,6112,50601,Armadale,0.9993904,99.9390434,,,,,,,
6112,6112,50604,Gosnells,0.0006096,0.0609566,,,,,,,
6121,6121,50606,Serpentine - Jarrahdale,1.0,100.0,,,,,,,
6122,6122,50606,Serpentine - Jarrahdale,1.0,99.9999997,,,,,,,
6123,6123,50606,Serpentine - Jarrahdale,1.0,100.0,,,,,,,
6124,6124,50606,Serpentine - Jarrahdale,1.0,100.0,,,,,,,
6125,6125,50606,Serpentine - Jarrahdale,1.0,100.0,,,,,,,
6126,6126,50606,Serpentine - Jarrahdale,1.0,100.0,,,,,,,
6147,6147,50603,Canning,0.6269172,62.6917233,,,,,,,
6147,6147,50604,Gosnells,0.3730828,37.3082767,,,,,,,
6148,6148,50603,Canning,1.0,100.0,,,,,,,
6149,6149,50603,Canning,0.0006719,0.0671938,,,,,,,
6149,6149,50704,Melville,0.999328,99.9327951,,,,,,,
6150,6150,50704,Melville,1.0,100.0,,,,,,,
6151,6151,50602,Belmont - Victoria Park,0.0005358,0.0535831,,,,,,,
6151,6151,50607,South Perth,0.9994642,99.9464169,,,,,,,
6152,6152,50607,South Perth,1.0,100.0,,,,,,,
6153,6153,50704,Melville,1.0,100.0,,,,,,,
6154,6154,50704,Melville,1.0,100.0,,,,,,,
6155,6155,50603,Canning,0.5737446,57.3744597,,,,,,,
6155,6155,50604,Gosnells,0.4256369,42.5636888,,,,,,,
6155,6155,50704,Melville,0.0006185,0.0618515,,,,,,,
6156,6156,50704,Melville,1.0,100.0,,,,,,,
6157,6157,50702,Fremantle,0.0028418,0.2841824,,,,,,,
6157,6157,50704,Melville,0.9971582,99.7158176,,,,,,,
6158,6158,50702,Fremantle,1.0,100.0,,,,,,,
6159,6159,50702,Fremantle,1.0,100.0,,,,,,,
6160,6160,50702,Fremantle,1.0,100.0,,,,,,,
6161,6161,50702,Fremantle,1.0,100.0,,,,,,,
6162,6162,50702,Fremantle,1.0,100.0,,,,,,,
6163,6163,50701,Cockburn,0.6844633,68.4463346,,,,,,,
6163,6163,50702,Fremantle,0.1253921,12.5392119,,,,,,,
6163,6163,50704,Melville,0.1901445,19.0144535,,,,,,,
6164,6164,50701,Cockburn,1.0,100.0,,,,,,,
6165,6165,50703,Kwinana,1.0,100.0,,,,,,,
6166,6166,50701,Cockburn,1.0,100.0,,,,,,,
6167,6167,50703,Kwinana,1.0,99.9999987,,,,,,,
6168,6168,50705,Rockingham,1.0,99.9999991,,,,,,,
6169,6169,50705,Rockingham,1.0,100.0,,,,,,,
6170,6170,50703,Kwinana,1.0,100.0,,,,,,,
6171,6171,50705,Rockingham,1.0,99.9999999,,,,,,,
6172,6172,50705,Rockingham,1.0,100.0,,,,,,,
6173,6173,50705,Rockingham,1.0,100.0,,,,,,,
6174,6174,50705,Rockingham,1.0,100.0,,,,,,,
6175,6175,50705,Rockingham,1.0,100.0,,,,,,,
6176,6176,50705,Rockingham,1.0,100.0,,,,,,,
6180,6180,50201,Mandurah,1.0,100.0,,,,,,,
6181,6181,50201,Mandurah,1.0,100.0,,,,,,,
6182,6182,50201,Mandurah,0.884368,88.436796,,,,,,,
6182,6182,50606,Serpentine - Jarrahdale,0.0577973,5.7797347,,,,,,,
6182,6182,50705,Rockingham,0.0578347,5.7834693,,,,,,,
6207,6207,50201,Mandurah,0.9905802,99.0580156,,,,,,,
6207,6207,50903,Wheat Belt - South,0.0094198,0.9419844,,,,,,,
6208,6208,50201,Mandurah,1.0,100.0,,,,,,,
6209,6209,50201,Mandurah,1.0,100.0,,,,,,,
6210,6210,50201,Mandurah,1.0,100.0,,,,,,,
6211,6211,50201,Mandurah,0.9999997,99.999968,,,,,,,
6213,6213,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6214,6214,50102,Bunbury,0.0025403,0.2540265,,,,,,,
6214,6214,50201,Mandurah,0.9974597,99.7459735,,,,,,,
6215,6215,50102,Bunbury,1.0,99.9999994,,,,,,,
6218,6218,50102,Bunbury,1.0,100.0,,,,,,,
6220,6220,50102,Bunbury,1.0,100.0,,,,,,,
6221,6221,50102,Bunbury,1.0,100.0,,,,,,,
6223,6223,50102,Bunbury,1.0,100.0,,,,,,,
6224,6224,50102,Bunbury,1.0,100.0,,,,,,,
6225,6225,50102,Bunbury,0.9679196,96.7919605,,,,,,,
6225,6225,50103,Manjimup,0.0238616,2.3861552,,,,,,,
6225,6225,50903,Wheat Belt - South,0.0082188,0.8218843,,,,,,,
6226,6226,50102,Bunbury,1.0,100.0,,,,,,,
6227,6227,50102,Bunbury,1.0,100.0,,,,,,,
6228,6228,50102,Bunbury,1.0,100.0,,,,,,,
6229,6229,50102,Bunbury,1.0,100.0,,,,,,,
6230,6230,50102,Bunbury,1.0,100.0,,,,,,,
6232,6232,50102,Bunbury,1.0,100.0,,,,,,,
6233,6233,50102,Bunbury,1.0,100.0,,,,,,,
6236,6236,50102,Bunbury,1.0,100.0,,,,,,,
6237,6237,50102,Bunbury,1.0,100.0,,,,,,,
6239,6239,50103,Manjimup,1.0,100.0,,,,,,,
6240,6240,50103,Manjimup,1.0,100.0,,,,,,,
6243,6243,50103,Manjimup,1.0,100.0,,,,,,,
6244,6244,50103,Manjimup,0.984608,98.460802,,,,,,,
6244,6244,50903,Wheat Belt - South,0.015392,1.539198,,,,,,,
6251,6251,50103,Manjimup,1.0,100.0,,,,,,,
6252,6252,50103,Manjimup,1.0,100.0,,,,,,,
6253,6253,50103,Manjimup,1.0,100.0,,,,,,,
6254,6254,50103,Manjimup,1.0,100.0,,,,,,,
6255,6255,50103,Manjimup,1.0,100.0,,,,,,,
6256,6256,50103,Manjimup,1.0,100.0,,,,,,,
6258,6258,50103,Manjimup,1.0,99.9999983,,,,,,,
6260,6260,50103,Manjimup,1.0,100.0,,,,,,,
6262,6262,50103,Manjimup,1.0,100.0,,,,,,,
6271,6271,50102,Bunbury,1.0,100.0,,,,,,,
6275,6275,50101,Augusta - Margaret River - Busselton,0.0192621,1.9262108,,,,,,,
6275,6275,50103,Manjimup,0.9807379,98.0737892,,,,,,,
6280,6280,50101,Augusta - Margaret River - Busselton,0.9967344,99.6734382,,,,,,,
6280,6280,50102,Bunbury,0.0032656,0.3265618,,,,,,,
6281,6281,50101,Augusta - Margaret River - Busselton,1.0,100.0,,,,,,,
6282,6282,50101,Augusta - Margaret River - Busselton,1.0,100.0,,,,,,,
6284,6284,50101,Augusta - Margaret River - Busselton,1.0,100.0,,,,,,,
6285,6285,50101,Augusta - Margaret River - Busselton,1.0,100.0,,,,,,,
6286,6286,50101,Augusta - Margaret River - Busselton,1.0,100.0,,,,,,,
6288,6288,50101,Augusta - Margaret River - Busselton,0.9960165,99.6016453,,,,,,,
6288,6288,50103,Manjimup,0.0039835,0.3983547,,,,,,,
6290,6290,50101,Augusta - Margaret River - Busselton,1.0,100.0,,,,,,,
6302,6302,50902,Wheat Belt - North,1.0,99.9999986,,,,,,,
6304,6304,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6306,6306,50903,Wheat Belt - South,0.9999999,99.9999875,,,,,,,
6308,6308,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6309,6309,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6311,6311,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6312,6312,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6313,6313,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6315,6315,50903,Wheat Belt - South,0.9999995,99.99995,,,,,,,
6316,6316,50901,Albany,0.9978551,99.785506,,,,,,,
6316,6316,50903,Wheat Belt - South,0.0021449,0.214494,,,,,,,
6317,6317,50901,Albany,0.9935852,99.3585206,,,,,,,
6317,6317,50903,Wheat Belt - South,0.0064148,0.6414794,,,,,,,
6318,6318,50901,Albany,1.0,100.0,,,,,,,
6320,6320,50901,Albany,1.0,100.0,,,,,,,
6321,6321,50901,Albany,1.0,100.0,,,,,,,
6322,6322,50901,Albany,1.0,100.0,,,,,,,
6323,6323,50901,Albany,1.0,100.0,,,,,,,
6324,6324,50901,Albany,1.0,100.0,,,,,,,
6326,6326,50901,Albany,1.0,100.0,,,,,,,
6327,6327,50901,Albany,1.0,100.0,,,,,,,
6328,6328,50901,Albany,1.0,100.0,,,,,,,
6330,6330,50901,Albany,1.0,100.0,,,,,,,
6333,6333,50901,Albany,1.0,99.9999986,,,,,,,
6335,6335,50901,Albany,1.0,100.0,,,,,,,
6336,6336,50901,Albany,1.0,100.0,,,,,,,
6337,6337,50801,Esperance,0.0072217,0.7221689,,,,,,,
6337,6337,50901,Albany,0.9927783,99.2778311,,,,,,,
6338,6338,50801,Esperance,0.0001203,0.0120273,,,,,,,
6338,6338,50901,Albany,0.9998797,99.9879727,,,,,,,
6341,6341,50901,Albany,1.0,100.0,,,,,,,
6343,6343,50901,Albany,0.9999997,99.9999726,,,,,,,
6346,6346,50801,Esperance,0.9999998,99.999982,,,,,,,
6348,6348,50801,Esperance,1.0,100.0,,,,,,,
6350,6350,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6351,6351,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6352,6352,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6353,6353,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6355,6355,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6356,6356,50801,Esperance,0.0025473,0.2547283,,,,,,,
6356,6356,50903,Wheat Belt - South,0.9974527,99.7452717,,,,,,,
6357,6357,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6358,6358,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6359,6359,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6361,6361,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6363,6363,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6365,6365,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6367,6367,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6368,6368,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6369,6369,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6370,6370,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6372,6372,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6373,6373,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6375,6375,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6383,6383,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6384,6384,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6385,6385,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6386,6386,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6390,6390,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6391,6391,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6392,6392,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6393,6393,50903,Wheat Belt - South,1.0,100.0,,,,,,,
6394,6394,50901,Albany,0.878261,87.8260972,,,,,,,
6394,6394,50903,Wheat Belt - South,0.121739,12.1739028,,,,,,,
6395,6395,50103,Manjimup,0.0003299,0.0329898,,,,,,,
6395,6395,50901,Albany,0.9996701,99.9670102,,,,,,,
6396,6396,50901,Albany,1.0,100.0,,,,,,,
6397,6397,50901,Albany,1.0,100.0,,,,,,,
6398,6398,50103,Manjimup,1.0,100.0,,,,,,,
6401,6401,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6403,6403,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6405,6405,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6407,6407,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6409,6409,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6410,6410,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6411,6411,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6412,6412,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6413,6413,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6414,6414,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6415,6415,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6418,6418,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6419,6419,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6420,6420,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6421,6421,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6422,6422,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6423,6423,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6424,6424,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6425,6425,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6426,6426,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6427,6427,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6428,6428,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6429,6429,50803,Goldfields,0.999955,99.9954994,,,,,,,
6430,6430,50803,Goldfields,1.0,100.0,,,,,,,
6431,6431,50803,Goldfields,1.0,100.0,,,,,,,
6432,6432,50803,Goldfields,1.0,100.0,,,,,,,
6434,6434,50803,Goldfields,1.0,100.0,,,,,,,
6436,6436,50803,Goldfields,0.9972321,99.7232124,,,,,,,
6436,6436,50805,Mid West,0.0027679,0.2767876,,,,,,,
6437,6437,50803,Goldfields,1.0,100.0,,,,,,,
6438,6438,50803,Goldfields,1.0,100.0,,,,,,,
6440,6440,50803,Goldfields,1.0,100.0,,,,,,,
6442,6442,50803,Goldfields,1.0,100.0,,,,,,,
6443,6443,50803,Goldfields,0.9999998,99.9999818,,,,,,,
6445,6445,50801,Esperance,1.0,100.0,,,,,,,
6446,6446,50801,Esperance,1.0,100.0,,,,,,,
6447,6447,50801,Esperance,1.0,100.0,,,,,,,
6448,6448,50801,Esperance,1.0,100.0,,,,,,,
6450,6450,50801,Esperance,1.0,100.0,,,,,,,
6452,6452,50801,Esperance,1.0,100.0,,,,,,,
6460,6460,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6461,6461,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6462,6462,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6463,6463,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6465,6465,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6466,6466,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6467,6467,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6468,6468,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6470,6470,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6472,6472,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6473,6473,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6475,6475,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6476,6476,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6477,6477,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6479,6479,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6480,6480,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6484,6484,50902,Wheat Belt - North,0.9999999,99.9999906,,,,,,,
6485,6485,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6487,6487,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6488,6488,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6489,6489,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6490,6490,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6501,6501,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6502,6502,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6503,6503,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6504,6504,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6505,6505,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6506,6506,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6507,6507,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6509,6509,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6510,6510,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6511,6511,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6512,6512,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6513,6513,50805,Mid West,0.1837172,18.3717167,,,,,,,
6513,6513,50902,Wheat Belt - North,0.8162828,81.6282833,,,,,,,
6514,6514,50805,Mid West,1.0,100.0,,,,,,,
6515,6515,50805,Mid West,1.0,100.0,,,,,,,
6516,6516,50902,Wheat Belt - North,0.9999999,99.9999897,,,,,,,
6517,6517,50805,Mid West,1.0,100.0,,,,,,,
6518,6518,50805,Mid West,1.0,100.0,,,,,,,
6519,6519,50805,Mid West,1.0,100.0,,,,,,,
6521,6521,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6522,6522,50805,Mid West,1.0,100.0,,,,,,,
6525,6525,50805,Mid West,1.0,100.0,,,,,,,
6528,6528,50805,Mid West,1.0,100.0,,,,,,,
6530,6530,50805,Mid West,1.0,100.0,,,,,,,
6532,6532,50802,Gascoyne,0.0273653,2.7365292,,,,,,,
6532,6532,50805,Mid West,0.9726347,97.2634708,,,,,,,
6535,6535,50805,Mid West,1.0,100.0,,,,,,,
6536,6536,50805,Mid West,1.0,100.0,,,,,,,
6537,6537,50802,Gascoyne,1.0,100.0,,,,,,,
6556,6556,50402,Mundaring,1.0,100.0,,,,,,,
6558,6558,50402,Mundaring,0.9983566,99.8356621,,,,,,,
6558,6558,50902,Wheat Belt - North,0.0016434,0.1643379,,,,,,,
6560,6560,50402,Mundaring,0.0076571,0.7657066,,,,,,,
6560,6560,50902,Wheat Belt - North,0.9923429,99.2342934,,,,,,,
6562,6562,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6564,6564,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6566,6566,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6567,6567,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6568,6568,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6569,6569,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6571,6571,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6572,6572,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6574,6574,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6575,6575,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6603,6603,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6605,6605,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6606,6606,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6608,6608,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6609,6609,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6612,6612,50805,Mid West,0.6478675,64.786754,,,,,,,
6612,6612,50902,Wheat Belt - North,0.3521325,35.213246,,,,,,,
6613,6613,50902,Wheat Belt - North,1.0,100.0,,,,,,,
6614,6614,50805,Mid West,1.0,100.0,,,,,,,
6616,6616,50805,Mid West,1.0,100.0,,,,,,,
6620,6620,50805,Mid West,1.0,100.0,,,,,,,
6623,6623,50805,Mid West,1.0,100.0,,,,,,,
6625,6625,50805,Mid West,1.0,100.0,,,,,,,
6627,6627,50805,Mid West,1.0,100.0,,,,,,,
6628,6628,50805,Mid West,1.0,100.0,,,,,,,
6630,6630,50805,Mid West,1.0,100.0,,,,,,,
6631,6631,50805,Mid West,1.0,100.0,,,,,,,
6632,6632,50805,Mid West,1.0,100.0,,,,,,,
6635,6635,50805,Mid West,1.0,100.0,,,,,,,
6638,6638,50805,Mid West,1.0,100.0,,,,,,,
6639,6639,50805,Mid West,1.0,100.0,,,,,,,
6640,6640,50805,Mid West,1.0,100.0,,,,,,,
6642,6642,50805,Mid West,1.0,100.0,,,,,,,
6646,6646,50805,Mid West,1.0,100.0,,,,,,,
6701,6701,50802,Gascoyne,1.0,99.9999996,,,,,,,
6705,6705,50802,Gascoyne,1.0,100.0,,,,,,,
6707,6707,50802,Gascoyne,1.0,100.0,,,,,,,
6710,6710,50802,Gascoyne,0.0004021,0.0402141,,,,,,,
6710,6710,50806,Pilbara,0.9995979,99.9597859,,,,,,,
6711,6711,50806,Pilbara,1.0,100.0,,,,,,,
6712,6712,50806,Pilbara,1.0,100.0,,,,,,,
6713,6713,50806,Pilbara,1.0,100.0,,,,,,,
6714,6714,50806,Pilbara,1.0,100.0,,,,,,,
6716,6716,50806,Pilbara,1.0,100.0,,,,,,,
6718,6718,50806,Pilbara,1.0,100.0,,,,,,,
6720,6720,50806,Pilbara,1.0,100.0,,,,,,,
6721,6721,50806,Pilbara,1.0,100.0,,,,,,,
6722,6722,50806,Pilbara,1.0,100.0,,,,,,,
6725,6725,50804,Kimberley,1.0,100.0,,,,,,,
6726,6726,50804,Kimberley,1.0,100.0,,,,,,,
6728,6728,50804,Kimberley,1.0,100.0,,,,,,,
6731,6731,50804,Kimberley,1.0,100.0,,,,,,,
6733,6733,50804,Kimberley,1.0,100.0,,,,,,,
6740,6740,50804,Kimberley,1.0,100.0,,,,,,,
6743,6743,50804,Kimberley,1.0,100.0,,,,,,,
6751,6751,50806,Pilbara,1.0,100.0,,,,,,,
6753,6753,50806,Pilbara,1.0,100.0,,,,,,,
6754,6754,50806,Pilbara,1.0,100.0,,,,,,,
6758,6758,50806,Pilbara,1.0,100.0,,,,,,,
6760,6760,50806,Pilbara,1.0,100.0,,,,,,,
6762,6762,50806,Pilbara,1.0,100.0,,,,,,,
6765,6765,50804,Kimberley,1.0,100.0,,,,,,,
6770,6770,50804,Kimberley,1.0,100.0,,,,,,,
6798,6798,90101,Christmas Island,1.0,100.0,,,,,,,
6799,6799,90102,Cocos (Keeling) Islands,1.0,100.0,,,,,,,
6907,6907,50301,Cottesloe - Claremont,1.0,100.0,,,,,,,
7000,7000,60105,Hobart Inner,1.0,100.0,,,,,,,
7001,7001,60301,Central Highlands (Tas.),0.5,50.0,,,,,,,
7001,7001,60303,South East Coast,0.5,50.0,,,,,,,
7004,7004,60105,Hobart Inner,1.0,100.0,,,,,,,
7005,7005,60105,Hobart Inner,1.0,100.0,,,,,,,
7007,7007,60104,Hobart - South and West,0.0008752,0.0875235,,,,,,,
7007,7007,60105,Hobart Inner,0.9991248,99.9124765,,,,,,,
7008,7008,60103,Hobart - North West,0.00357,0.3570019,,,,,,,
7008,7008,60105,Hobart Inner,0.99643,99.6429981,,,,,,,
7009,7009,60103,Hobart - North West,1.0,100.0,,,,,,,
7010,7010,60103,Hobart - North West,1.0,100.0,,,,,,,
7011,7011,60103,Hobart - North West,1.0,100.0,,,,,,,
7012,7012,60103,Hobart - North West,0.9699135,96.9913494,,,,,,,
7012,7012,60301,Central Highlands (Tas.),0.0300865,3.0086506,,,,,,,
7015,7015,60102,Hobart - North East,1.0,100.0,,,,,,,
7016,7016,60102,Hobart - North East,1.0,100.0,,,,,,,
7017,7017,60101,Brighton,0.9238449,92.3844901,,,,,,,
7017,7017,60102,Hobart - North East,0.0580065,5.8006488,,,,,,,
7017,7017,60106,Sorell - Dodges Ferry,0.0006848,0.0684843,,,,,,,
7017,7017,60301,Central Highlands (Tas.),0.0174638,1.7463768,,,,,,,
7018,7018,60102,Hobart - North East,1.0,100.0,,,,,,,
7019,7019,60102,Hobart - North East,1.0,100.0,,,,,,,
7020,7020,60102,Hobart - North East,1.0,100.0,,,,,,,
7021,7021,60102,Hobart - North East,1.0,100.0,,,,,,,
7022,7022,60102,Hobart - North East,1.0,100.0,,,,,,,
7023,7023,60102,Hobart - North East,1.0,100.0,,,,,,,
7024,7024,60102,Hobart - North East,1.0,100.0,,,,,,,
7025,7025,60102,Hobart - North East,0.1431971,14.3197144,,,,,,,
7025,7025,60106,Sorell - Dodges Ferry,0.8568029,85.6802856,,,,,,,
7026,7026,60106,Sorell - Dodges Ferry,0.1577766,15.777661,,,,,,,
7026,7026,60301,Central Highlands (Tas.),0.8422234,84.222339,,,,,,,
7027,7027,60301,Central Highlands (Tas.),1.0,100.0,,,,,,,
7030,7030,60101,Brighton,0.6892227,68.9222684,,,,,,,
7030,7030,60103,Hobart - North West,0.0903196,9.0319593,,,,,,,
7030,7030,60301,Central Highlands (Tas.),0.2204097,22.040966,,,,,,,
7050,7050,60104,Hobart - South and West,0.9999067,99.990674,,,,,,,
7052,7052,60104,Hobart - South and West,1.0,100.0,,,,,,,
7053,7053,60104,Hobart - South and West,1.0,100.0,,,,,,,
7054,7054,60104,Hobart - South and West,0.8964398,89.6439844,,,,,,,
7054,7054,60105,Hobart Inner,0.1029068,10.2906785,,,,,,,
7054,7054,60302,Huon - Bruny Island,0.0006526,0.0652575,,,,,,,
7055,7055,60104,Hobart - South and West,1.0,100.0,,,,,,,
7109,7109,60104,Hobart - South and West,0.0162881,1.6288057,,,,,,,
7109,7109,60302,Huon - Bruny Island,0.9837119,98.371187,,,,,,,
7112,7112,60302,Huon - Bruny Island,1.0,100.0,,,,,,,
7113,7113,60302,Huon - Bruny Island,1.0,100.0,,,,,,,
7116,7116,60302,Huon - Bruny Island,1.0,100.0,,,,,,,
7117,7117,60302,Huon - Bruny Island,1.0,100.0,,,,,,,
7119,7119,60301,Central Highlands (Tas.),1.0,100.0,,,,,,,
7120,7120,60203,North East,0.0032904,0.3290414,,,,,,,
7120,7120,60301,Central Highlands (Tas.),0.9958718,99.5871846,,,,,,,
7120,7120,60303,South East Coast,0.0008377,0.083774,,,,,,,
7139,7139,60301,Central Highlands (Tas.),1.0,100.0,,,,,,,
7140,7140,60101,Brighton,0.0013006,0.1300584,,,,,,,
7140,7140,60103,Hobart - North West,0.5862926,58.6292641,,,,,,,
7140,7140,60301,Central Highlands (Tas.),0.4124065,41.2406467,,,,,,,
7150,7150,60104,Hobart - South and West,0.4773147,47.7314728,,,,,,,
7150,7150,60302,Huon - Bruny Island,0.5226853,52.2685272,,,,,,,
7155,7155,60302,Huon - Bruny Island,1.0,100.0,,,,,,,
7162,7162,60302,Huon - Bruny Island,1.0,100.0,,,,,,,
7163,7163,60302,Huon - Bruny Island,1.0,100.0,,,,,,,
7170,7170,60102,Hobart - North East,1.0,100.0,,,,,,,
7171,7171,60106,Sorell - Dodges Ferry,1.0,100.0,,,,,,,
7172,7172,60106,Sorell - Dodges Ferry,0.9985492,99.8549159,,,,,,,
7172,7172,60301,Central Highlands (Tas.),0.0014508,0.1450841,,,,,,,
